 time            vin             i(v1)          
 3.09920000e-01  4.64980704e+00 -2.28163801e-04 
 3.11920000e-01  4.62633994e+00 -2.26437838e-04 
 3.13920000e-01  4.60214228e+00 -2.24679870e-04 
 3.15920000e-01  4.57721790e+00 -2.22898273e-04 
 3.17920000e-01  4.55157072e+00 -2.21099636e-04 
 3.19920000e-01  4.52520479e+00 -2.19282400e-04 
 3.21920000e-01  4.49812428e+00 -2.17446530e-04 
 3.23920000e-01  4.47033347e+00 -2.15592377e-04 
 3.25920000e-01  4.44183673e+00 -2.13720214e-04 
 3.27920000e-01  4.41263858e+00 -2.11830352e-04 
 3.29920000e-01  4.38274363e+00 -2.09923087e-04 
 3.31920000e-01  4.35215658e+00 -2.07998673e-04 
 3.33920000e-01  4.32088228e+00 -2.06057406e-04 
 3.35920000e-01  4.28892567e+00 -2.04099552e-04 
 3.37920000e-01  4.25629178e+00 -2.02125358e-04 
 3.39920000e-01  4.22298577e+00 -2.00135091e-04 
 3.41920000e-01  4.18901291e+00 -1.98128971e-04 
 3.43920000e-01  4.15437855e+00 -1.96107259e-04 
 3.45920000e-01  4.11908817e+00 -1.94069557e-04 
 3.47920000e-01  4.08314734e+00 -1.92015721e-04 
 3.49920000e-01  4.04656173e+00 -1.89946157e-04 
 3.51920000e-01  4.00933712e+00 -1.87861062e-04 
 3.53920000e-01  3.97147939e+00 -1.85760612e-04 
 3.55920000e-01  3.93299451e+00 -1.83644994e-04 
 3.57920000e-01  3.89388858e+00 -1.81514370e-04 
 3.59920000e-01  3.85416775e+00 -1.79368917e-04 
 3.61920000e-01  3.81383830e+00 -1.77208815e-04 
 3.63920000e-01  3.77290661e+00 -1.75034221e-04 
 3.65920000e-01  3.73137913e+00 -1.72845280e-04 
 3.67920000e-01  3.68926242e+00 -1.70642180e-04 
 3.69920000e-01  3.64656313e+00 -1.68425055e-04 
 3.71920000e-01  3.60328801e+00 -1.66194069e-04 
 3.73920000e-01  3.55944389e+00 -1.63949354e-04 
 3.75920000e-01  3.51503769e+00 -1.61691088e-04 
 3.77920000e-01  3.47007642e+00 -1.59419401e-04 
 3.79920000e-01  3.42456720e+00 -1.57134435e-04 
 3.81920000e-01  3.37851719e+00 -1.54836341e-04 
 3.83920000e-01  3.33193367e+00 -1.52525244e-04 
 3.85920000e-01  3.28482400e+00 -1.50201302e-04 
